longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-115.2019,33.5319,34,14635,3706,7090,2262,11.4964,INLAND,500000
-117.8432,37.9725,20,6604,1164,3457,1384,1.9999,NEAR BAY,459930
-118.0756,36.9114,35,1192,320,724,242,7.5421,<1H OCEAN,500000
-123.6688,33.6659,51,5624,1277,3537,1476,3.4558,<1H OCEAN,435587
-119.0519,41.7673,50,9769,2568,1516,645,2.9754,NEAR BAY,500000
-122.8153,34.5681,18,4581,1365,2955,915,2.7626,NEAR OCEAN,353948
-116.8134,33.182,46,14863,3600,7305,3029,7.339,<1H OCEAN,500000
-119.1151,38.1416,24,3374,1003,1591,446,8.2168,NEAR BAY,500000
-117.3981,39.4953,8,14598,1827,2300,728,2.8674,<1H OCEAN,370264
-123.9241,32.855,30,4982,901,2892,1022,14.7115,INLAND,500000
-123.4834,38.7419,44,9697,1351,2159,637,4.6087,INLAND,373670
-117.0292,37.5535,10,5760,963,3275,1198,7.4238,INLAND,364167
-123.6133,33.5207,23,7660,2075,1208,441,4.0278,INLAND,295574
-123.6218,34.1717,52,13225,1663,6255,1822,7.9149,<1H OCEAN,500000
-124.2263,37.889,49,3278,700,1204,492,11.5842,<1H OCEAN,500000
-114.5746,35.3358,11,11078,2460,2773,1043,8.2954,INLAND,466665
-116.8127,41.3702,2,3183,703,648,203,4.9991,<1H OCEAN,450584
-120.7398,40.2462,26,7459,1533,2760,818,4.4776,NEAR BAY,452524
-121.3194,41.7955,36,6254,1640,1323,563,11.6251,INLAND,500000
-120.776,34.9909,33,14382,2071,5655,2358,2.6553,<1H OCEAN,404635
-116.433,41.6654,47,2723,478,1259,372,6.1795,INLAND,379257
-117.5908,36.6036,13,11974,2763,6749,1735,3.1208,<1H OCEAN,348074
-122.4573,35.8167,40,9877,2413,4833,1985,4.6117,<1H OCEAN,420137
-122.5706,33.0233,25,10492,2022,1915,714,3.1376,INLAND,352836
-123.3444,33.046,4,4781,1327,1452,392,13.4148,NEAR BAY,500000
-117.6017,39.0549,42,12107,2358,3559,1307,11.2467,INLAND,500000
-116.5381,36.8545,19,5809,1118,3529,1201,8.853,<1H OCEAN,500000
-121.6412,34.6793,18,2201,278,1285,520,4.142,INLAND,207254
-124.1359,38.3213,37,1587,347,531,154,8.1432,<1H OCEAN,494516
-123.5102,34.9269,30,11575,2865,2148,731,8.2917,<1H OCEAN,500000
-114.4585,37.9797,19,6752,949,4031,1133,9.2657,NEAR OCEAN,500000
-121.3306,35.9266,23,1230,215,730,322,1.8412,NEAR BAY,393312
-116.4885,40.2914,16,10157,2647,5864,2379,14.6206,<1H OCEAN,500000
-117.9659,40.2645,1,13155,2445,7531,2992,7.5161,INLAND,393873
-120.4466,37.0371,12,1420,232,553,214,13.9714,NEAR BAY,500000
-122.2479,35.8477,24,13322,3210,3180,1064,1.1373,<1H OCEAN,389391
-123.1094,35.9581,34,13363,2076,5194,2257,4.4658,<1H OCEAN,422414
-118.0646,40.1237,8,12198,3430,4846,1282,2.4559,NEAR BAY,344632
-116.4332,35.6349,18,10806,1502,4268,1752,11.7746,INLAND,500000
-117.7693,34.5152,48,13489,3334,5657,1657,5.4818,<1H OCEAN,466180
-118.9303,33.3461,5,12737,2673,3551,1117,12.7669,INLAND,500000
-123.9213,36.9369,26,6235,1724,2077,735,12.6534,<1H OCEAN,500000
-114.452,37.082,30,10010,1428,3674,1493,10.3491,INLAND,434893
-116.1871,40.4545,13,9655,2336,2081,869,10.3209,NEAR OCEAN,500000
-121.3574,34.6296,19,6723,1499,2539,931,10.8022,INLAND,500000
-114.3347,36.1313,29,8274,1707,4594,1518,10.4327,INLAND,500000
-118.1988,40.149,3,9263,1930,5224,2294,6.4167,<1H OCEAN,465445
-118.3976,40.2921,26,1034,258,367,109,10.5596,<1H OCEAN,500000
-116.7047,36.1653,40,11214,3238,4591,1885,13.5637,<1H OCEAN,500000
-116.0537,36.8658,12,9310,1270,1553,578,5.656,NEAR OCEAN,442963
-117.6408,35.4009,2,1924,237,937,304,14.2284,INLAND,500000
-123.0409,41.316,11,6798,1801,2394,599,1.1901,<1H OCEAN,241304
-120.8929,33.6653,44,2613,364,973,330,5.8872,INLAND,368420
-114.865,41.3272,28,9705,2888,5695,1738,2.8494,NEAR OCEAN,433374
-122.0544,38.9783,18,6193,1433,2359,638,2.7727,INLAND,266700
-120.5465,37.5468,13,4698,1114,754,199,12.416,<1H OCEAN,500000
-119.9342,32.857,37,2305,359,607,193,13.8572,<1H OCEAN,500000
-119.8593,37.0206,22,2768,451,1073,400,11.8886,<1H OCEAN,500000
-118.0858,36.3828,12,13815,3297,5003,2088,14.6726,NEAR OCEAN,500000
-114.7118,34.0655,2,9530,2704,5529,1585,4.0286,INLAND,373519
-121.8901,38.7203,37,409,121,172,57,2.9712,INLAND,246976
-123.1083,41.6788,7,9456,1471,4678,1536,8.2899,NEAR OCEAN,483958
-122.3319,37.8346,26,5111,736,1966,693,12.6065,NEAR BAY,500000
-115.2856,39.2687,26,2420,314,894,368,1.5577,<1H OCEAN,325572
-117.7498,33.1934,24,433,119,161,58,14.9379,<1H OCEAN,500000
-121.428,36.4761,12,992,171,352,147,9.4314,INLAND,467351
-116.011,33.6438,16,14395,1732,6035,2134,14.7052,<1H OCEAN,500000
-115.5468,38.3103,23,14101,2260,3880,1438,6.1111,NEAR OCEAN,461544
-115.6986,41.3717,40,3310,600,1971,665,7.4123,NEAR OCEAN,500000
-114.9586,38.7707,9,2366,705,748,310,11.5331,INLAND,500000
-121.7721,33.2719,32,8726,1869,1952,848,12.0978,<1H OCEAN,500000
-116.6335,35.8839,15,9751,1529,1933,730,4.2625,<1H OCEAN,400649
-119.6433,37.7262,37,14127,2546,2213,916,14.0172,INLAND,500000
-115.7448,36.3402,13,5393,967,1949,510,13.1439,NEAR OCEAN,500000
-116.9048,40.3863,5,1414,174,344,148,1.2549,<1H OCEAN,233322
-116.4147,40.2079,11,4619,666,742,213,2.8,<1H OCEAN,348271
-117.644,38.3012,10,7514,1841,3080,928,7.9454,<1H OCEAN,500000
-122.5367,36.0605,52,14278,2022,6996,1823,7.4534,NEAR BAY,500000
-118.7798,34.9502,13,8675,1401,1673,741,10.9175,INLAND,500000
-114.2867,33.5452,41,412,75,156,65,2.256,NEAR BAY,331668
-114.7699,35.886,46,1858,476,969,419,10.028,NEAR OCEAN,500000
-123.9088,36.4338,50,12470,2803,8017,3362,9.6292,INLAND,500000
-122.6656,38.9027,15,14229,3472,6881,2380,4.2707,<1H OCEAN,423347
-123.0037,38.7367,42,5224,1160,1423,618,8.5935,<1H OCEAN,500000
-116.9305,33.209,7,13239,3217,6729,2986,4.1109,INLAND,360430
-115.9922,36.2654,40,9809,1182,4403,1543,3.0569,NEAR OCEAN,368031
-122.1679,34.2587,28,10778,3099,2758,786,9.0239,<1H OCEAN,500000
-119.1802,34.024,32,6117,856,3520,1343,14.6846,<1H OCEAN,500000
-115.758,40.3266,35,5341,1031,1942,864,4.3171,INLAND,363149
-116.8608,32.944,15,1994,516,1258,533,5.9747,<1H OCEAN,410263
-118.8083,36.4903,48,6188,1227,3164,1336,4.592,INLAND,427549
-118.3166,34.1311,36,8496,2467,4012,1752,4.7304,<1H OCEAN,448058
-119.1546,40.8157,21,13977,2853,7186,3081,6.6587,<1H OCEAN,500000
-121.3091,37.7862,6,5778,1603,2247,910,10.826,INLAND,500000
-118.5755,34.725,1,5751,1529,2315,911,1.5433,INLAND,236509
-117.3096,37.2728,4,13257,3931,7630,2311,14.3997,INLAND,500000
-115.4246,39.426,11,12285,3523,6025,2254,1.6479,<1H OCEAN,336318
-117.8471,41.5563,44,4045,1139,2421,857,13.3375,NEAR OCEAN,500000
-116.5713,34.6222,26,12082,3040,7193,3038,13.5213,<1H OCEAN,500000
-122.7141,40.8801,37,7106,1322,4535,1579,8.3428,<1H OCEAN,500000
-119.6329,41.3325,23,14447,2009,7225,1990,2.918,INLAND,361177
-124.2546,41.1644,29,14515,3541,5822,1461,8.912,<1H OCEAN,500000
-121.8289,38.5229,21,11684,3460,2724,1050,9.8009,INLAND,477537
-116.9256,38.4703,48,578,144,290,104,13.0086,NEAR BAY,500000
-114.2137,36.3402,45,3493,1003,1033,326,8.7125,INLAND,456309
-123.3364,39.6225,45,3529,934,1028,291,6.7499,INLAND,425692
-120.2467,37.5442,49,5008,747,1347,462,12.7361,INLAND,500000
-116.1733,38.9179,27,11830,1950,6950,1876,14.7333,<1H OCEAN,500000
-122.2648,36.5775,39,8137,1477,4751,1507,10.0314,INLAND,498365
-118.677,39.4261,40,13860,2082,6451,2102,13.2414,<1H OCEAN,500000
-116.858,40.3,13,424,95,163,55,9.3823,NEAR BAY,500000
-118.0546,33.9265,23,14225,4204,6914,2373,10.657,<1H OCEAN,500000
-122.4284,40.3795,16,937,240,425,128,10.6343,INLAND,475950
-120.718,37.6288,30,435,85,155,65,10.867,NEAR BAY,500000
-116.3396,40.4899,4,12670,1530,4305,1382,5.4942,NEAR OCEAN,418802
-118.6858,36.6042,40,911,160,311,92,9.0593,NEAR BAY,500000
-124.2966,36.113,16,6188,1329,2750,784,9.3179,INLAND,451418
-116.5727,41.1516,31,14979,2671,7097,2232,5.411,<1H OCEAN,500000
-123.9891,34.911,42,2088,292,784,206,5.8979,NEAR OCEAN,455258
-116.7286,40.4856,25,13110,2618,8316,2133,11.6715,<1H OCEAN,500000
-122.2806,37.0998,44,7373,1220,1415,525,9.1581,<1H OCEAN,500000
-114.5585,37.3825,12,1459,413,472,176,3.089,INLAND,258373
-120.5896,35.4496,26,5446,753,1958,696,12.7269,INLAND,500000
-121.0088,37.9366,37,7471,962,1183,476,13.3636,NEAR OCEAN,500000
-122.8284,35.607,48,948,114,315,81,7.526,NEAR BAY,500000
-121.2267,32.9191,33,12378,2216,3550,1552,3.9247,NEAR OCEAN,441998
-115.3906,35.1068,28,3751,895,1511,406,14.2665,<1H OCEAN,500000
-114.1675,32.61,9,14690,3694,4674,1798,13.3518,INLAND,500000
-120.5859,41.7465,12,6600,1330,3386,936,4.4213,NEAR OCEAN,403384
-119.7652,41.628,5,14770,3591,5981,2547,2.3383,NEAR BAY,419886
-116.9704,36.2645,52,6843,1264,1470,517,7.1692,INLAND,447051
-115.2931,39.3967,28,14824,3560,7783,2073,10.4696,<1H OCEAN,500000
-118.2891,35.8006,35,8901,1133,1776,663,3.4554,NEAR OCEAN,396231
-120.3486,38.8583,5,14063,2676,8009,2016,8.185,<1H OCEAN,500000
-120.133,40.121,34,2023,530,1245,504,6.9558,INLAND,460531
-117.2408,41.4495,46,7052,1865,2194,833,13.4677,INLAND,500000
-124.3171,36.312,34,13272,3303,8136,2379,7.0139,INLAND,445536
-118.0178,39.913,13,11333,1776,6193,2012,8.4729,INLAND,432147
-120.7169,35.0497,39,14833,2439,9066,2280,14.374,INLAND,500000
-116.2333,41.8591,42,7977,2387,3853,1497,5.1957,INLAND,419643
-123.3996,32.7922,45,4432,614,1186,373,5.0459,<1H OCEAN,442382
-118.3386,38.2232,48,6719,1024,4013,1462,12.1943,<1H OCEAN,500000
-119.4345,38.7494,14,10526,1509,2548,1124,4.8855,<1H OCEAN,402464
-117.7854,39.0176,11,1977,353,507,157,12.6461,INLAND,500000
-123.6872,33.6816,42,1422,224,406,181,2.3375,<1H OCEAN,335617
-118.4226,41.3722,38,7830,1641,2365,890,2.5577,INLAND,282548
-118.6116,34.2531,4,14972,3079,6097,1819,13.6185,INLAND,500000
-118.6201,38.4039,33,13821,3901,7003,2362,8.5714,INLAND,488873
-118.1824,34.6432,7,12059,1522,7393,2943,11.0634,INLAND,500000
-117.4365,35.4378,41,1977,351,383,129,4.154,INLAND,318879
-116.123,37.6867,8,9696,2204,6081,1603,3.3278,INLAND,322231
-121.5924,36.4716,37,7690,1759,4695,1332,12.6894,INLAND,500000
-115.918,34.0561,51,5059,1044,895,365,6.0207,<1H OCEAN,500000
-119.2578,34.1568,10,9093,2426,3002,1139,7.3705,NEAR OCEAN,464886
-123.5625,36.4806,43,8318,1092,4629,1684,1.3916,NEAR OCEAN,333716
-123.7516,39.6685,15,3189,850,1453,411,6.4023,<1H OCEAN,422722
-120.9341,40.9909,38,8543,1785,4609,1924,11.7861,INLAND,500000
-116.3284,33.3408,15,1525,219,777,343,12.4979,NEAR BAY,500000
-117.1175,36.2452,5,9693,2708,3861,996,10.7826,<1H OCEAN,500000
-116.2904,33.4923,29,12114,2869,2066,548,10.6905,INLAND,500000
-119.0635,32.706,19,10103,1509,4466,1906,8.0873,<1H OCEAN,500000
-119.8512,38.7702,51,5327,671,928,383,8.5366,INLAND,468194
-122.843,38.213,10,9198,1337,4156,1552,11.3968,NEAR OCEAN,500000
-120.9959,34.0824,12,12722,2920,6999,3072,4.4622,INLAND,396487
-119.9143,34.7478,4,2922,444,1292,490,4.2412,INLAND,303222
-123.4445,32.7729,31,4856,780,3149,923,14.2989,NEAR BAY,500000
-122.0953,40.3985,18,1525,189,576,227,1.3877,INLAND,258268
-118.2361,41.7121,16,4333,1083,2272,861,2.9525,INLAND,280934
-116.8315,33.8233,40,9551,2539,4618,2064,8.9847,INLAND,460189
-114.1469,34.7259,36,3069,808,1981,579,11.3297,INLAND,500000
-114.8136,40.713,25,12908,1845,6539,2416,8.5305,NEAR OCEAN,500000
-117.783,41.2588,23,1442,407,334,135,5.9709,NEAR BAY,446295
-120.0448,36.4945,12,8739,2106,5485,1743,14.6917,NEAR OCEAN,500000
-117.8483,33.0259,34,2031,571,982,320,10.8539,INLAND,486344
-116.3206,32.9203,36,1769,354,317,135,12.6395,<1H OCEAN,500000
-123.1406,37.9451,37,12327,2448,5901,1952,1.5635,NEAR OCEAN,354553
-120.1608,36.2432,3,7446,1945,4404,1651,4.3029,INLAND,334236
-115.7672,32.8193,9,2118,289,928,397,6.2384,NEAR OCEAN,456814
-120.4272,38.0326,18,6616,1414,2163,631,3.5564,<1H OCEAN,411484
-118.5055,32.6562,43,3432,928,1923,858,2.0206,NEAR BAY,379411
-118.343,39.9513,35,3958,1066,2142,836,4.1513,<1H OCEAN,450547
-122.4647,35.4305,34,6197,1810,2615,913,8.4709,<1H OCEAN,500000
-120.648,32.9284,41,2555,627,580,194,10.7404,INLAND,500000
-120.9313,38.0805,14,9789,1540,2696,1188,11.8363,INLAND,492569
-124.0823,36.2882,4,11172,1381,5800,1688,1.6011,<1H OCEAN,260258
-124.1028,41.7037,29,2024,417,1119,349,6.9918,INLAND,386522
-115.8501,37.6655,41,10883,2312,3152,982,2.711,INLAND,300825
-121.5592,35.1372,45,7480,1221,2498,768,7.0368,<1H OCEAN,500000
-119.0552,39.2187,50,4260,606,804,276,7.0757,<1H OCEAN,500000
-121.297,35.102,15,5524,1245,2799,1253,7.975,NEAR OCEAN,471894
-114.7363,41.0499,28,604,155,91,38,13.4996,<1H OCEAN,500000
-121.7,36.0724,42,1921,573,332,104,12.2713,<1H OCEAN,500000
-119.9589,37.7188,16,5516,1414,839,280,9.9141,INLAND,500000
-115.4307,33.0254,12,11217,2948,5301,2035,13.3957,INLAND,500000
-115.7454,36.5555,52,4045,934,1450,367,10.4986,NEAR OCEAN,500000
-122.448,40.3742,5,4410,1311,1317,545,12.464,NEAR OCEAN,500000
-116.147,40.1231,34,11584,2724,7023,2991,8.8929,NEAR OCEAN,500000
-119.6673,34.6586,42,14164,3892,3490,1470,8.3531,<1H OCEAN,500000
-119.4141,34.6751,1,264,76,90,29,11.1374,INLAND,422487
-122.9858,40.2327,39,9691,2784,6009,2057,1.2757,INLAND,248987
-123.5263,41.2957,32,13312,2511,4839,1221,10.6653,<1H OCEAN,500000
-116.9105,33.4464,26,6582,883,2812,927,14.0833,<1H OCEAN,500000
-119.2762,36.7806,17,14837,2239,2821,965,10.9952,INLAND,500000
-119.8854,35.7221,48,9807,1281,5345,2305,1.5151,<1H OCEAN,340220
-116.8944,40.7345,27,11985,1665,4331,1857,6.2904,NEAR BAY,500000
-116.5265,33.3351,24,1168,178,642,284,12.3341,NEAR OCEAN,500000
-122.726,34.5346,35,568,103,157,67,14.4205,<1H OCEAN,500000
-118.1135,39.6232,46,8624,1878,3115,783,6.1823,<1H OCEAN,500000
-122.9667,33.0322,42,2442,605,1326,501,12.7767,NEAR BAY,500000
-116.6709,37.1798,39,5202,821,3313,873,13.0933,INLAND,500000
-117.6359,36.7058,26,3283,791,590,179,2.726,NEAR OCEAN,411643
-114.5734,35.6934,49,8273,2041,4601,1682,12.841,INLAND,500000
-123.6452,36.259,38,9312,2053,2796,1090,5.5395,NEAR OCEAN,427964
-123.7669,37.5314,23,9080,2566,3862,1471,9.3053,INLAND,456374
-121.466,34.0669,22,12664,1772,3736,970,8.5455,<1H OCEAN,500000
